id,vader_compound_new,vader_pos_new,vader_neg_new,vader_neu_new,finbert_bull_new,finbert_bear_new,finbert_neu_new,finbert_dir_new,hybrid_sentiment_new
1mlakr6,0.0,0.0,0.0,1.0,0.030719105,0.06740454,0.90187633,-0.036685433,-0.018342716619372368
1mlb4wj,0.965,0.191,0.0,0.809,0.03694644,0.023303382,0.93975013,0.013643056,0.48932152807712553
1mlbi0u,-0.2869,0.024,0.049,0.927,0.03689346,0.13335545,0.82975113,-0.096462,-0.19168099821805953
1mle7bo,0.0,0.0,0.0,1.0,0.07840408,0.008912133,0.9126838,0.069491945,0.034745972603559494
1mlehus,-0.8822,0.077,0.199,0.724,0.031121612,0.5222218,0.44665653,-0.4911002,-0.6866500960350037
1mleijc,0.0,0.0,0.0,1.0,0.147318,0.014408681,0.8382732,0.13290933,0.06645466387271881
1mlg0v0,0.9464,0.15,0.0,0.85,0.08278338,0.01479593,0.9024207,0.06798745,0.5071937247335911
1mlg6m9,0.0,0.0,0.0,1.0,0.45516777,0.258529,0.28630325,0.19663876,0.09831938147544861
1mlgm8z,0.2263,0.128,0.0,0.872,0.81030506,0.0173521,0.1723428,0.79295295,0.5096264773845672
1mlgsky,-0.3736,0.053,0.081,0.866,0.026698338,0.41217574,0.5611258,-0.3854774,-0.37953869693279263
1mlgt6f,0.7476,0.191,0.0,0.809,0.050842978,0.025369205,0.92378783,0.025473773,0.38653688673973086
1mlh3z2,0.753,0.08,0.0,0.92,0.035157643,0.040884342,0.923958,-0.005726699,0.37363665060698986
1mlhc2v,0.6742,0.109,0.084,0.807,0.13921013,0.09521903,0.7655709,0.043991104,0.35909555188417436
1mlhwly,0.743,0.101,0.042,0.857,0.09826918,0.025562309,0.8761686,0.07270687,0.4078534353673458
1mljfih,0.9333,0.092,0.035,0.874,0.07785281,0.012528142,0.9096191,0.065324664,0.4993123320579529
1mljh0l,0.9775,0.118,0.021,0.861,0.08583689,0.04097717,0.873186,0.04485972,0.5111798592656851
1mljucd,0.8299,0.16,0.031,0.809,0.03299172,0.10429154,0.8627168,-0.07129982,0.379300089430809
1mlkhxp,0.8271,0.129,0.0,0.871,0.15498967,0.033554453,0.81145585,0.121435225,0.4742676125049591
1mlktj9,-0.8225,0.037,0.143,0.82,0.03582848,0.36642691,0.5977446,-0.33059844,-0.5765492218732834
1mllt6g,0.9868,0.151,0.024,0.825,0.050943043,0.032218438,0.9168386,0.018724605,0.5027623027205468
1mlmf0k,0.9559,0.088,0.022,0.89,0.07906669,0.06496182,0.8559715,0.0141048655,0.4850024327456951
1mlmw25,0.0516,0.059,0.0,0.941,0.03424789,0.029223135,0.936529,0.0050247554,0.028312377686798573
1mlnlw4,0.7537,0.108,0.0,0.892,0.042691622,0.06947945,0.8878289,-0.026787829,0.3634560856729746
1mlntm1,0.9815,0.144,0.009,0.847,0.39271453,0.013299455,0.59398603,0.37941507,0.6804575325250626
1mlonah,0.9486,0.105,0.043,0.852,0.11883694,0.045716975,0.83544606,0.07311997,0.510859984087944
1mloria,0.0,0.0,0.0,1.0,0.012526442,0.9169957,0.070477866,-0.90446925,-0.4522346258163452
1mlpeht,0.0,0.0,0.0,1.0,0.14938381,0.031705834,0.81891036,0.11767798,0.058838989585638046
1mlpiom,0.0516,0.091,0.0,0.909,0.047095932,0.08475245,0.8681516,-0.037656516,0.006971742081642151
1mlqrz2,0.7003,0.169,0.038,0.792,0.08005389,0.017429516,0.90251654,0.06262437,0.38146218627095224
1mlsall,0.0,0.0,0.0,1.0,0.0810223,0.008617872,0.9103598,0.07240443,0.036202214658260345
1mlscfj,0.6124,0.058,0.0,0.942,0.06560712,0.01948603,0.91490686,0.04612109,0.32926054532527926
1mlshad,0.5574,0.177,0.053,0.771,0.11043239,0.01565005,0.8739176,0.09478234,0.3260911687731743
1mlt22g,0.4857,0.067,0.0,0.933,0.05339527,0.022435375,0.9241694,0.030959897,0.2583299483716488
1mltcmq,0.3378,0.049,0.0,0.951,0.39732394,0.03545696,0.56721914,0.36186698,0.34983349039554595
1mltd50,0.0,0.0,0.0,1.0,0.033992883,0.38558137,0.58042574,-0.3515885,-0.17579424381256104
1mltn7g,0.9042,0.224,0.117,0.659,0.044032868,0.06294258,0.8930245,-0.018909711,0.44264514430463314
1mlts5c,-0.1121,0.022,0.034,0.945,0.14227012,0.14052863,0.7172013,0.0017414838,-0.05517925809621811
1mlu3o0,0.0,0.0,0.0,1.0,0.2335291,0.01102897,0.75544196,0.22250013,0.11125006526708603
1mlu80c,0.961,0.235,0.052,0.712,0.04715033,0.04924055,0.9036091,-0.0020902194,0.47945489029586313
1mluvg9,0.9806,0.114,0.013,0.873,0.04335175,0.014992362,0.94165593,0.028359389,0.5044796944662928
1mlw4c1,0.264,0.107,0.091,0.802,0.042088166,0.028787725,0.9291241,0.013300441,0.13865022060275078
1mlynbk,0.951,0.125,0.058,0.817,0.039575595,0.25098836,0.70943606,-0.21141277,0.3697936137318611
1mm0vjc,0.9328,0.085,0.031,0.883,0.03212211,0.3672948,0.6005831,-0.33517268,0.2988136584997177
1mm44o3,0.965,0.191,0.0,0.809,0.037013385,0.023249459,0.93973714,0.013763927,0.4893819634616375
1mm4w3c,0.6059,0.06,0.017,0.923,0.080141775,0.10470941,0.81514883,-0.024567634,0.2906661830663681
1mm58zp,0.441,0.067,0.045,0.888,0.015733458,0.9462776,0.037988953,-0.93054414,-0.24477206897735596
1mm67az,0.8659,0.079,0.034,0.887,0.82271606,0.018606154,0.15867779,0.80410993,0.8350049654960632
1mm6qw9,0.9864,0.127,0.019,0.854,0.122963816,0.013945884,0.8630902,0.10901793,0.5477089654624463
1mm78nd,0.0,0.0,0.0,1.0,0.010184448,0.9703727,0.01944281,-0.9601882,-0.4800941050052643
1mm8bau,0.0,0.0,0.0,1.0,0.034878787,0.23735557,0.7277656,-0.20247678,-0.10123839229345322
1mm8c7v,0.6428,0.068,0.046,0.886,0.038013678,0.06601544,0.89597076,-0.02800176,0.3073991203993559
1mm8hat,0.97,0.127,0.047,0.826,0.035604402,0.09995541,0.8644402,-0.06435101,0.4528244963288307
1mm8n5h,0.7504,0.061,0.033,0.906,0.03890499,0.12665398,0.834441,-0.08774899,0.33132550526857374
1mm8uo2,0.9464,0.15,0.0,0.85,0.08352628,0.014752274,0.9017214,0.06877401,0.5075870036303998
1mm9bft,-0.0772,0.139,0.267,0.594,0.04313961,0.8432573,0.11360309,-0.8001177,-0.4386588357448578
1mm9td9,0.0,0.0,0.0,1.0,0.018878601,0.5397585,0.44136292,-0.5208799,-0.2604399621486664
1mm9x5t,0.9915,0.225,0.031,0.744,0.08583356,0.012019922,0.9021466,0.07381363,0.5326568160653115
1mm9x6w,0.753,0.08,0.0,0.92,0.03505186,0.041007154,0.9239411,-0.005955294,0.3735223531126976
1mmag71,0.5562,0.05,0.0,0.95,0.04629905,0.021217143,0.93248385,0.025081908,0.29064095416516067
1mmcfwz,-0.8848,0.037,0.11,0.854,0.045800574,0.098863624,0.8553358,-0.05306305,-0.46893152495622636
1mmcpec,0.386,0.099,0.092,0.809,0.3967202,0.28828713,0.31499267,0.10843307,0.24721653389930726
1mmdgrr,0.2023,0.053,0.0,0.947,0.16476473,0.013396456,0.82183886,0.15136828,0.1768341376423836
1mmdnz8,0.9398,0.176,0.0,0.824,0.07248147,0.017845018,0.9096735,0.05463645,0.4972182243108749
1mmdt8p,0.0516,0.023,0.021,0.955,0.046058666,0.1918336,0.76210773,-0.14577493,-0.04708746535778045
1mmfm7h,0.0,0.0,0.0,1.0,0.2390741,0.0121120345,0.7488139,0.22696206,0.11348102986812592
1mmfs4y,0.0,0.0,0.0,1.0,0.06317151,0.017561696,0.91926676,0.045609817,0.022804908454418182
1mmhcfi,0.8576,0.138,0.13,0.733,0.088704385,0.11813325,0.7931624,-0.029428862,0.41408556898236276
1mmhq20,-0.8992,0.046,0.151,0.803,0.054735668,0.11429047,0.83097386,-0.0595548,-0.4793774001955986
1mmhvkg,0.8971,0.134,0.0,0.866,0.0561227,0.018312074,0.9255651,0.037810627,0.4674553136855364
1mmi7lv,0.9625,0.131,0.008,0.861,0.2712308,0.010889947,0.71787924,0.26034084,0.6114204198122024
1mmj686,0.8426,0.112,0.0,0.888,0.102202624,0.020040752,0.87775666,0.08216187,0.46238093678951264
1mmjwia,0.1179,0.031,0.0,0.969,0.052313022,0.043585137,0.9041018,0.008727886,0.06331394289135933
1mmlhja,0.0,0.0,0.0,1.0,0.05496715,0.014432754,0.9306001,0.040534396,0.020267197862267494
1mmmavx,-0.85,0.053,0.157,0.789,0.029625732,0.8476747,0.12269956,-0.818049,-0.8340245068073273
1mmn0ir,0.7269,0.152,0.0,0.848,0.28261194,0.01056765,0.70682037,0.2720443,0.49947215051651
1mmq61a,0.9032,0.081,0.022,0.897,0.03567126,0.053955343,0.91037333,-0.018284082,0.44245795879364014
1mmqmrx,0.9577,0.214,0.079,0.706,0.07258229,0.015106176,0.91231143,0.057476114,0.5075880572408438
1mms62b,0.3527,0.126,0.088,0.786,0.04686024,0.10000804,0.8531317,-0.0531478,0.14977609986662865
1mmsx7a,-0.128,0.0,0.12,0.88,0.8296048,0.012458048,0.15793718,0.8171468,0.3445733890533447
1mmwfpy,0.2263,0.064,0.0,0.936,0.042687718,0.043307427,0.9140048,-0.0006197095,0.11284014525413513
1mmx8sp,0.9827,0.13,0.006,0.864,0.080141686,0.018293375,0.9015649,0.061848313,0.5222741563081741
1mmy6f7,0.965,0.191,0.0,0.809,0.03698924,0.023267454,0.9397433,0.013721788,0.48936089415103196
1mn1wz6,0.0,0.0,0.0,1.0,0.04593157,0.05895788,0.89511055,-0.013026308,-0.00651315413415432
1mn24yr,0.1607,0.117,0.07,0.814,0.032110285,0.06454204,0.90334773,-0.032431755,0.06413412239253521
1mn33ls,0.9464,0.15,0.0,0.85,0.08276246,0.014873628,0.90236396,0.067888826,0.5071444130659104
1mn3ie5,0.92,0.062,0.008,0.93,0.42377627,0.3475324,0.22869132,0.07624388,0.49812193870544436
1mn45zg,0.753,0.08,0.0,0.92,0.035012525,0.041020866,0.9239665,-0.006008342,0.37349582904577255
1mn4b93,0.0,0.0,0.0,1.0,0.027469538,0.027712775,0.94481766,-0.00024323724,-0.00012161862105131149
1mn5gda,0.928,0.103,0.035,0.862,0.26293945,0.013310537,0.72375,0.24962892,0.5888144581913948
1mn5hed,-0.8381,0.094,0.137,0.769,0.040816993,0.024072703,0.9351103,0.01674429,-0.4106778552263975
1mn5hsy,0.2263,0.16,0.0,0.84,0.088598154,0.01761965,0.8937821,0.07097851,0.1486392536997795
1mn64ug,0.9955,0.172,0.047,0.78,0.057289623,0.020796446,0.921914,0.036493175,0.5159965873658657
1mn6icw,0.0,0.0,0.0,1.0,0.5173366,0.09635886,0.3863045,0.42097774,0.21048887073993683
1mn6le0,0.0,0.0,0.0,1.0,0.6265508,0.059868466,0.31358078,0.56668234,0.2833411693572998
1mn6se2,0.9627,0.127,0.022,0.851,0.06349857,0.018710874,0.9177906,0.044787697,0.5037438487470149
1mn70wo,0.4588,0.136,0.0,0.864,0.026156494,0.028590487,0.945253,-0.002433993,0.22818300353884696
1mn7bla,-0.1239,0.038,0.053,0.909,0.08953155,0.027893811,0.8825746,0.061637737,-0.031131131571531294
1mn89z3,0.9829,0.069,0.009,0.922,0.12614676,0.019379683,0.8544736,0.10676708,0.5448335403621196
1mn8o45,0.7691,0.089,0.056,0.855,0.051901557,0.09599156,0.85210687,-0.044090003,0.3625049986124039
1mna1mi,0.9481,0.125,0.054,0.821,0.20327798,0.11341677,0.68330526,0.08986121,0.5189806033551694
1mnaiwy,-0.2331,0.126,0.113,0.761,0.033449784,0.0385653,0.92798483,-0.0051155165,-0.11910775824189186
1mnbvak,0.358,0.101,0.0,0.899,0.099053025,0.012830514,0.8881164,0.086222515,0.22211125725507735
1mncaj1,0.0,0.0,0.0,1.0,0.042122375,0.046548508,0.91132915,-0.004426133,-0.002213066443800926
1mncg7s,0.9734,0.111,0.028,0.861,0.05712701,0.040618096,0.9022549,0.016508915,0.49495445726513865
1mncjow,0.7998,0.121,0.034,0.846,0.06829475,0.023336785,0.9083684,0.044957966,0.4223789828062057
1mnd1st,-0.3818,0.0,0.565,0.435,0.033662997,0.63932467,0.32701233,-0.6056617,-0.49373084511756893
1mndlav,0.2576,0.062,0.038,0.9,0.3972692,0.04936206,0.55336875,0.34790713,0.30275356297492984
1mnek46,0.9354,0.121,0.058,0.821,0.051970147,0.028517852,0.91951203,0.023452295,0.4794261474952102
1mnf4e9,0.7149,0.137,0.038,0.824,0.029725788,0.06840971,0.9018645,-0.03868392,0.33810803945064544
1mng3zk,-0.3863,0.063,0.094,0.843,0.08250917,0.15176769,0.7657231,-0.06925852,-0.22777925925850867
1mngb2x,-0.935,0.046,0.165,0.789,0.034132183,0.25739607,0.7084717,-0.22326389,-0.5791319447755814
1mnicnm,0.972,0.15,0.015,0.835,0.056193486,0.021244993,0.92256147,0.03494849,0.5034742452800274
1mnizm6,0.5719,0.27,0.0,0.73,0.2416344,0.01808414,0.74028146,0.22355026,0.397725130033493
1mnkksb,0.0,0.0,0.0,1.0,0.71806043,0.007248374,0.2746912,0.71081203,0.3554060161113739
1mnlbx7,0.9887,0.158,0.023,0.819,0.044734836,0.03788676,0.91737837,0.0068480745,0.4977740372478962
1mnoxi7,0.9961,0.159,0.009,0.832,0.038768366,0.053710938,0.90752065,-0.0149425715,0.4905787142395973
1mnss6a,0.0,0.0,0.0,1.0,0.44395614,0.17150705,0.38453677,0.27244908,0.13622453808784485
1mnti3k,0.965,0.191,0.0,0.809,0.036977407,0.023250533,0.9397721,0.013726873,0.48936343666166066
1mntl4h,0.9313,0.146,0.0,0.854,0.07437602,0.01658968,0.9090344,0.057786338,0.494543169015646
1mntnjx,0.2969,0.083,0.039,0.877,0.07188729,0.0146435145,0.9134692,0.05724378,0.17707188965082168
1mnu1wg,0.4276,0.127,0.072,0.8,0.035436664,0.06467721,0.89988625,-0.029240545,0.1991797275573015
1mnvwrb,-0.168,0.041,0.048,0.91,0.045860782,0.18321225,0.77092695,-0.13735147,-0.152675734102726
1mnw5pl,0.9886,0.152,0.053,0.795,0.082808174,0.6457623,0.2714295,-0.5629541,0.21282293610572817
1mnwqyf,0.0,0.0,0.0,1.0,0.06074937,0.036298692,0.90295196,0.024450678,0.012225339189171791
1mnxk0a,-0.946,0.02,0.158,0.822,0.036450893,0.24696791,0.7165812,-0.21051702,-0.578258509516716
1mnyn7h,0.9464,0.15,0.0,0.85,0.0824496,0.014888964,0.90266144,0.067560636,0.5069803177535535
1mnyzrl,0.4404,0.225,0.0,0.775,0.61658096,0.2832744,0.100144684,0.33330655,0.38685327548980714
1mnzr4n,0.753,0.08,0.0,0.92,0.03495452,0.041064095,0.92398137,-0.006109573,0.37344521352648735
1mnzwfe,0.5423,0.367,0.16,0.473,0.4150005,0.05845495,0.5265445,0.35654554,0.4494227688550949
1mo0gg5,-0.2023,0.158,0.228,0.614,0.061167333,0.65456146,0.28427115,-0.5933941,-0.3978470503330231
1mo13mn,0.9906,0.164,0.036,0.8,0.06215919,0.027139803,0.910701,0.03501939,0.5128096951425076
1mo1bqn,0.0,0.0,0.0,1.0,0.06100241,0.027651852,0.9113458,0.033350557,0.016675278544425964
1mo1dtb,0.5994,0.353,0.0,0.647,0.011603976,0.96248466,0.02591136,-0.9508807,-0.1757403531551361
1mo24ob,0.0,0.0,0.0,1.0,0.909514,0.062463395,0.028022557,0.8470506,0.42352530360221863
1mo2lym,-0.952,0.026,0.086,0.889,0.04789188,0.040869355,0.9112388,0.007022526,-0.47248873694241045
1mo2wh2,0.0,0.0,0.0,1.0,0.046988357,0.18041365,0.772598,-0.1334253,-0.0667126476764679
1mo369l,-0.3291,0.0,0.052,0.948,0.028529454,0.92941314,0.042057335,-0.9008837,-0.614991837310791
1mo3ixr,0.368,0.174,0.0,0.826,0.2125502,0.019023377,0.76842636,0.19352682,0.28076340967416763
1mo54nu,0.6662,0.085,0.0,0.915,0.073619954,0.017847208,0.9085328,0.055772744,0.36098637205958367
1mo680h,0.9879,0.162,0.005,0.833,0.91668695,0.015433462,0.06787959,0.90125346,0.9445767309188843
1mo6alf,0.7622,0.102,0.084,0.813,0.14026128,0.05701035,0.8027284,0.083250925,0.4227254624724388
1mo70q5,0.0,0.0,0.0,1.0,0.30724987,0.006745102,0.686005,0.30050477,0.15025238692760468
1mo7e3w,0.4404,0.244,0.0,0.756,0.46365514,0.011343291,0.5250015,0.45231184,0.4463559218168259
1mo7mt5,0.9947,0.182,0.044,0.774,0.050423134,0.0687215,0.8808554,-0.018298369,0.48820081554949285
1mo7xsu,0.128,0.2,0.0,0.8,0.050079867,0.018314244,0.9316059,0.031765625,0.07988281244039536
1mo8eli,0.9081,0.286,0.0,0.714,0.24203904,0.014696613,0.7432644,0.22734243,0.5677212133884431
1mo91t9,0.9805,0.231,0.059,0.71,0.044139083,0.03268932,0.9231716,0.011449762,0.49597488084435465
1moa4o4,0.4019,0.172,0.0,0.828,0.06961048,0.020061884,0.9103276,0.049548592,0.2257242962092161
1moaly0,0.0,0.0,0.0,1.0,0.05138969,0.014841329,0.933769,0.03654836,0.018274180591106415
1moasz4,0.7447,0.196,0.0,0.804,0.10966547,0.0109829875,0.8793515,0.09868248,0.42169123903512956
1moaxxz,0.9137,0.188,0.024,0.787,0.27526006,0.01120817,0.7135318,0.26405188,0.5888759422063827
1mob0zu,0.8119,0.088,0.0,0.912,0.09781489,0.016362611,0.8858224,0.08145228,0.4466761401414871
1mobn9b,0.0,0.0,0.0,1.0,0.047162727,0.017559221,0.93527794,0.029603506,0.014801752753555775
1mobxss,0.8953,0.213,0.037,0.749,0.0675268,0.16392538,0.76854783,-0.09639858,0.39945071145296096
1mobz50,0.4019,0.198,0.0,0.802,0.18957904,0.0089914305,0.80142957,0.1805876,0.29124380232095715
1mobzcv,-0.8648,0.016,0.076,0.909,0.036054272,0.0999028,0.8640429,-0.063848525,-0.4643242626428604
1mocq73,0.9903,0.171,0.019,0.81,0.11849618,0.018143281,0.8633606,0.1003529,0.5453264491200447
1mocrnd,0.8779,0.222,0.0,0.778,0.12243417,0.014428259,0.8631376,0.10800591,0.49295295555591584
1modfrm,-0.9835,0.05,0.137,0.813,0.060391948,0.18694074,0.7526673,-0.1265488,-0.5550243984460831
1modx3c,0.8299,0.103,0.0,0.897,0.08698069,0.015211652,0.8978077,0.071769044,0.4508345219016075
1moe507,0.673,0.095,0.0,0.905,0.038526583,0.030434158,0.9310393,0.008092426,0.34054621288180353
1mof5fn,-0.3732,0.053,0.064,0.883,0.120038696,0.054491796,0.82546955,0.0655469,-0.15382654998302459
1mofap4,0.9436,0.089,0.033,0.878,0.43371868,0.04354911,0.5227322,0.39016956,0.6668847804546356
1mogi77,-0.4515,0.05,0.065,0.885,0.072350755,0.06459912,0.8630502,0.007751636,-0.22187418189644814
1moglaa,0.8446,0.099,0.059,0.841,0.033164296,0.24650164,0.72033405,-0.21333735,0.31563132654428483
1moh1kr,0.9832,0.221,0.117,0.662,0.071528114,0.035009883,0.89346194,0.03651823,0.5098591155171395
1mohkoo,0.69,0.045,0.02,0.935,0.08372382,0.069732204,0.846544,0.013991617,0.35199580833315847
1mohqcw,0.8875,0.26,0.049,0.691,0.07061587,0.033759847,0.8956243,0.036856025,0.4621780127286911
1mohy58,0.9325,0.401,0.054,0.545,0.36135927,0.027181523,0.6114592,0.33417773,0.6333388662338257
1moipp5,0.5848,0.068,0.0,0.932,0.0893151,0.010191047,0.90049386,0.079124056,0.33196202790141105
1moj8z4,0.9861,0.085,0.036,0.879,0.032101985,0.042146116,0.92575186,-0.010044131,0.48802793428599833
1mojny0,0.8253,0.114,0.0,0.886,0.1302289,0.028780606,0.84099054,0.1014483,0.4633741487503052
1mok8m6,0.9682,0.083,0.02,0.897,0.081269726,0.057343915,0.8613864,0.023925811,0.49606290552616117
1mokrqc,0.9246,0.1,0.04,0.86,0.13930938,0.057088744,0.8036018,0.08222063,0.5034103144288062
1moksij,0.6747,0.132,0.081,0.787,0.06796556,0.044986855,0.8870475,0.022978704,0.34883935221135615
1moles6,0.9538,0.118,0.027,0.855,0.07292844,0.1850574,0.74201417,-0.11212896,0.4208355209469795
1molf9p,0.9184,0.151,0.0,0.849,0.06381898,0.020973593,0.9152074,0.042845383,0.48062269164323806
1molmwx,0.9558,0.154,0.0,0.846,0.09768361,0.019193603,0.8831228,0.078490004,0.5171450019717216
1moltqe,0.7269,0.074,0.0,0.926,0.036898516,0.026047021,0.93705446,0.010851495,0.36887574748396873
1mooqfh,0.8998,0.12,0.0,0.88,0.08886395,0.025805535,0.88533056,0.06305841,0.48142920678257944
1moowoi,0.9698,0.146,0.069,0.785,0.08838656,0.35986838,0.5517451,-0.2714818,0.34915909399986267
1mopa0x,0.965,0.191,0.0,0.809,0.036977768,0.02326336,0.93975884,0.0137144085,0.48935720425099133
1moq0vy,0.7882,0.232,0.0,0.768,0.034747913,0.05588283,0.9093693,-0.021134917,0.3835325416535139
1moqakc,0.7312,0.12,0.089,0.791,0.07057878,0.2067297,0.7226915,-0.13615093,0.29752453682422636
1moqgf2,0.0,0.0,0.0,1.0,0.026246537,0.08966432,0.8840891,-0.06341778,-0.031708888709545135
1mori5h,0.3488,0.07,0.06,0.87,0.06425446,0.054680426,0.8810651,0.009574037,0.1791870185226202
1moszdp,0.5122,0.097,0.06,0.842,0.052246515,0.01998533,0.92776805,0.032261185,0.27223059267401695
1motooo,0.981,0.214,0.091,0.695,0.06294701,0.022401797,0.91465116,0.040545218,0.510772608846426
1motqf1,0.1531,0.138,0.0,0.862,0.08782927,0.042917382,0.8692534,0.044911887,0.09900594374835492
1moucjp,0.9464,0.15,0.0,0.85,0.08238948,0.014904897,0.90270567,0.06748459,0.506942293715477
1moufes,0.9216,0.202,0.0,0.798,0.06392198,0.013575864,0.92250216,0.050346117,0.48597305873334407
1mov6c8,0.6818,0.12,0.0,0.88,0.025367547,0.9125223,0.06211017,-0.88715476,-0.10267737898826601
1mov7zs,-0.63,0.046,0.073,0.881,0.11427223,0.049071323,0.83665645,0.06520091,-0.2823995450139046
1movf45,-0.3878,0.18,0.38,0.441,0.021644607,0.8916888,0.08666659,-0.87004423,-0.6289221157073974
1movfyg,0.753,0.08,0.0,0.92,0.03493945,0.04109625,0.92396426,-0.006156802,0.3734215989112854
1movx4z,0.7059,0.058,0.0,0.942,0.051673457,0.029179906,0.9191466,0.02249355,0.36419677527695893
1mow0sc,0.6486,0.398,0.0,0.602,0.84933865,0.023800308,0.12686098,0.82553834,0.7370691686153412
1mowcwa,0.0,0.0,0.0,1.0,0.023173617,0.033560913,0.9432655,-0.010387296,-0.005193647928535938
1moweuv,0.0,0.0,0.0,1.0,0.023173617,0.033560913,0.9432655,-0.010387296,-0.005193647928535938
1mowq61,0.0,0.0,0.0,1.0,0.051024403,0.026832815,0.92214286,0.024191588,0.012095794081687927
1mowyhd,0.0258,0.109,0.0,0.891,0.62178797,0.027687145,0.3505249,0.59410083,0.309950416469574
1moxxp5,0.9375,0.134,0.0,0.866,0.07879973,0.020168215,0.90103203,0.058631517,0.4980657584965229
1moy1kj,0.8674,0.128,0.029,0.843,0.14743747,0.019706374,0.83285624,0.1277311,0.49756554986238477
1moy5gz,0.989,0.154,0.011,0.836,0.103446856,0.01880695,0.87774616,0.08463991,0.5368199534416198
1moycmv,0.9053,0.087,0.033,0.88,0.044404455,0.103540115,0.8520555,-0.05913566,0.42308216973543167
1moyk3t,-0.4019,0.036,0.069,0.895,0.046160754,0.040672187,0.913167,0.005488567,-0.19820571647286414
1moyvys,-0.0772,0.107,0.124,0.769,0.04431341,0.11153649,0.84415007,-0.06722308,-0.07221153975129127
1mozw1q,0.8176,0.15,0.0,0.85,0.9020379,0.052239902,0.04572218,0.849798,0.8336990118503571
1mp0rnp,0.4939,0.296,0.0,0.704,0.59687805,0.008442783,0.3946792,0.5884353,0.5411676461219788
1mp0uoz,0.8299,0.16,0.041,0.799,0.041494586,0.081261784,0.87724364,-0.0397672,0.39506640086770056
1mp1dx8,0.0,0.0,0.0,1.0,0.015170293,0.8830242,0.10180554,-0.86785394,-0.4339269697666168
1mp1mbi,0.7929,0.133,0.0,0.867,0.17225973,0.011789658,0.81595063,0.16047007,0.47668503422737124
1mp1zkx,0.0,0.0,0.0,1.0,0.06034412,0.038469415,0.9011864,0.021874703,0.010937351733446121
1mp24z4,0.0258,0.036,0.02,0.944,0.87272054,0.0155907115,0.11168875,0.8571298,0.4414649061203003
1mp2ej5,0.0,0.0,0.0,1.0,0.92112964,0.045713693,0.033156633,0.8754159,0.43770796060562134
1mp2kkt,0.8631,0.094,0.046,0.86,0.6929948,0.016752848,0.29025242,0.67624193,0.7696709671497345
1mp2vr9,0.9668,0.274,0.0,0.726,0.05573481,0.01934953,0.9249157,0.03638528,0.5015926395744086
1mp2vuz,0.7492,0.091,0.069,0.84,0.050144132,0.03164353,0.91821235,0.018500604,0.38385030186772345
1mp31bn,0.92,0.116,0.08,0.804,0.037637264,0.11008571,0.852277,-0.07244845,0.42377577632665636
1mp3a4q,0.7327,0.067,0.034,0.898,0.09703505,0.10746247,0.7955024,-0.010427423,0.36113628858923913
1mp4bh0,0.8959,0.134,0.068,0.798,0.025812708,0.02857911,0.94560814,-0.0027664024,0.44656679878085853
1mp4kf2,0.8974,0.209,0.085,0.706,0.0757875,0.01964321,0.9045693,0.05614429,0.47677214483618735
1mp4ki3,0.1531,0.034,0.0,0.966,0.04160699,0.03675334,0.9216396,0.004853647,0.07897682360112668
1mp4rrd,0.8834,0.237,0.022,0.741,0.67748314,0.031616304,0.2909005,0.6458668,0.7646334056377411
1mp51cz,0.0,0.0,0.0,1.0,0.07208914,0.0108565865,0.91705424,0.061232556,0.0306162778288126
1mp52qh,0.0,0.0,0.0,1.0,0.042541742,0.07166536,0.88579285,-0.02912362,-0.014561809599399567
1mp53o1,0.0,0.0,0.0,1.0,0.07208914,0.0108565865,0.91705424,0.061232556,0.0306162778288126
1mp5l5m,-0.9047,0.037,0.093,0.87,0.025105892,0.7946145,0.18027957,-0.7695086,-0.8371043001174927
1mp61ic,0.5927,0.059,0.055,0.886,0.10119402,0.016055012,0.8827509,0.08513901,0.33891950318813324
1mp6g9k,0.0,0.0,0.0,1.0,0.04134068,0.13000901,0.82865036,-0.08866833,-0.04433416575193405
1mp73jw,0.0,0.0,0.0,1.0,0.030430138,0.039467335,0.9301026,-0.009037197,-0.004518598318099976
1mp7xo7,0.3939,0.051,0.029,0.92,0.046686266,0.06389014,0.88942355,-0.017203871,0.18834806441962718
1mp80gg,0.9326,0.078,0.011,0.911,0.14264937,0.01943784,0.8379128,0.123211525,0.5279057626903056
